Vehicle_ID,Frame_ID,Lane_ID,Local_Y,Mean_Speed,Mean_Accel,Vehicle_Length,Vehicle_Class_ID
292,1490,1,427.02471,49.37973,8.32635,5.90059,1
292,1491,1,428.55526,50.21509,8.35345,5.90059,1
292,1492,1,430.11048,51.02435,8.09268,5.90059,1
292,1493,1,431.68872,51.77937,7.54997,5.90059,1
292,1494,1,433.28746,52.4523,6.72933,5.90059,1
292,1495,1,434.90339,53.01608,5.63803,5.90059,1
292,1496,1,436.53241,53.44538,4.29298,5.90059,1
292,1497,1,438.16975,53.71857,2.73196,5.90059,1
292,1498,1,439.81025,53.82202,1.03455,5.90059,1
292,1499,1,441.4488,53.7583,-0.63724,5.90059,1
292,1500,1,443.08138,53.5624,-1.95899,5.90059,1
292,1501,1,444.70699,53.33363,-2.2878,5.90059,1
292,1502,1,446.32779,53.17592,-1.57694,5.90059,1
292,1503,1,447.94619,53.09695,-0.78996,5.90059,1
292,1504,1,449.5634,53.05824,-0.38717,5.90059,1
564,2021,1,51.37503,90.80683,0,8.40092,1
564,2022,1,54.15608,91.2419,4.35066,8.40092,1
564,2023,1,56.93299,91.10588,-1.36011,8.40092,1
564,2024,1,59.70068,90.80351,-3.02382,8.40092,1
564,2025,1,62.45206,90.26831,-5.352,8.40092,1
564,2026,1,65.17969,89.48904,-7.79255,8.40092,1
564,2027,1,67.87683,88.48891,-10.00154,8.40092,1
564,2028,1,70.53809,87.31195,-11.76969,8.40092,1
564,2029,1,73.15982,86.01447,-12.97477,8.40092,1
564,2030,1,75.74027,84.66073,-13.53717,8.40092,1
564,2031,1,78.28002,83.325,-13.35751,8.40092,1
564,2032,1,80.78256,82.10427,-12.20728,8.40092,1
564,2033,1,83.25608,81.1522,-9.5207,8.40092,1
564,2034,1,85.71214,80.57963,-5.72549,8.40092,1
564,2035,1,88.16017,80.31595,-2.63691,8.40092,1
564,2036,1,90.60499,80.2106,-1.05351,8.40092,1
564,2037,1,93.04798,80.15036,-0.60233,8.40092,1
564,2038,1,95.48841,80.0667,-0.83652,8.40092,1
564,2039,1,97.92486,79.93593,-1.30791,8.40092,1
564,2040,1,100.35581,79.75581,-1.80108,8.40092,1
564,2041,1,102.7798,79.52717,-2.28655,8.40092,1
564,2042,1,105.1958,79.26503,-2.62146,8.40092,1
564,2043,1,107.60443,79.02323,-2.41791,8.40092,1
564,2044,1,110.00896,78.88901,-1.34199,8.40092,1
564,2045,1,112.41477,78.93065,0.41627,8.40092,1
564,2046,1,114.82685,79.13662,2.05974,8.40092,1
564,2047,1,117.24706,79.40299,2.66371,8.40092,1
564,2048,1,119.67265,79.57989,1.76903,8.40092,1
564,2049,1,122.09727,79.5478,-0.3211,8.40092,1
564,2050,1,124.51383,79.2836,-2.6418,8.40092,1
564,2051,1,126.91789,78.8732,-4.104,8.40092,1
564,2052,1,129.30947,78.46388,-4.09331,8.40092,1
564,2053,1,131.69287,78.19564,-2.68235,8.40092,1
564,2054,1,134.07461,78.14101,-0.54616,8.40092,1
564,2055,1,136.46049,78.277,1.35971,8.40092,1
564,2056,1,138.85347,78.50994,2.32959,8.40092,1
564,2057,1,141.25338,78.73721,2.27238,8.40092,1
564,2058,1,143.65842,78.90532,1.68114,8.40092,1
564,2059,1,146.06738,79.03412,1.28809,8.40092,1
564,2060,1,148.48113,79.19121,1.57077,8.40092,1
564,2061,1,150.90226,79.43363,2.42431,8.40092,1
564,2062,1,153.33338,79.76099,3.27359,8.40092,1
564,2063,1,155.77517,80.11132,3.50341,8.40092,1
564,2064,1,158.22561,80.39511,2.83793,8.40092,1
564,2065,1,160.68053,80.54203,1.469,8.40092,1
564,2066,1,163.13525,80.53521,-0.06821,8.40092,1
564,2067,1,165.58624,80.41313,-1.22067,8.40092,1
564,2068,1,168.03187,80.23724,-1.75892,8.40092,1
564,2069,1,170.4718,80.05013,-1.87096,8.40092,1
564,2070,1,172.90575,79.85397,-1.96171,8.40092,1
564,2071,1,175.33247,79.6169,-2.37087,8.40092,1
564,2072,1,177.74955,79.30036,-3.16509,8.40092,1
564,2073,1,180.15438,78.89876,-4.01621,8.40092,1
564,2074,1,182.54618,78.47116,-4.27582,8.40092,1
564,2075,1,184.92776,78.13596,-3.35213,8.40092,1
564,2076,1,187.30571,78.0167,-1.19255,8.40092,1
564,2077,1,189.68831,78.16923,1.5251,8.40092,1
564,2078,1,192.08243,78.54738,3.78159,8.40092,1
564,2079,1,194.4916,79.04085,4.93465,8.40092,1
564,2080,1,196.91633,79.55141,5.10584,8.40092,1
564,2081,1,199.35615,80.04662,4.95194,8.40092,1
564,2082,1,201.81139,80.55259,5.05981,8.40092,1
564,2083,1,204.28321,81.09659,5.43983,8.40092,1
564,2084,1,206.77193,81.65066,5.54068,8.40092,1
564,2085,1,209.27503,82.12277,4.72126,8.40092,1
564,2086,1,211.78645,82.39567,2.72904,8.40092,1
564,2087,1,214.29765,82.38868,-0.07001,8.40092,1
564,2088,1,216.80028,82.10722,-2.8144,8.40092,1
564,2089,1,219.2887,81.64105,-4.66175,8.40092,1
564,2090,1,221.76103,81.11326,-5.27808,8.40092,1
564,2091,1,224.21836,80.62084,-4.92425,8.40092,1
564,2092,1,226.66278,80.19777,-4.23058,8.40092,1
564,2093,1,229.09566,79.81867,-3.79101,8.40092,1
564,2094,1,231.51694,79.43852,-3.80148,8.40092,1
564,2095,1,233.92596,79.03612,-4.02392,8.40092,1
564,2096,1,236.32263,78.63091,-4.0523,8.40092,1
564,2097,1,238.70822,78.26739,-3.63488,8.40092,1
564,2098,1,241.08521,77.98511,-2.8231,8.40092,1
564,2099,1,243.45648,77.79748,-1.87635,8.40092,1
564,2100,1,245.82456,77.69305,-1.04403,8.40092,1
564,2101,1,248.19138,77.65148,-0.41588,8.40092,1
564,2102,1,250.55842,77.65873,0.07247,8.40092,1
564,2103,1,252.9271,77.7127,0.53967,8.40092,1
564,2104,1,255.29899,77.81808,1.05407,8.40092,1
564,2105,1,257.67566,77.97474,1.56657,8.40092,1
564,2106,1,260.05818,78.16644,1.91677,8.40092,1
564,2107,1,262.44659,78.35994,1.93507,8.40092,1
564,2108,1,264.83981,78.51772,1.57772,8.40092,1
564,2109,1,267.23599,78.61506,0.97369,8.40092,1
564,2110,1,269.63315,78.64672,0.3165,8.40092,1
564,2111,1,272.02935,78.61572,-0.30997,8.40092,1
564,2112,1,274.42253,78.51641,-0.99318,8.40092,1
564,2113,1,276.81003,78.33006,-1.86342,8.40092,1
564,2114,1,279.18874,78.04157,-2.88507,8.40092,1
564,2115,1,281.55594,77.66404,-3.77513,8.40092,1
564,2116,1,283.91044,77.24731,-4.16736,8.40092,1
564,2117,1,286.25307,76.85817,-3.89147,8.40092,1
564,2118,1,288.58625,76.5479,-3.10269,8.40092,1
564,2119,1,290.91288,76.33294,-2.14951,8.40092,1
564,2120,1,293.23546,76.20013,-1.32799,8.40092,1
564,2121,1,295.55577,76.12549,-0.74639,8.40092,1
564,2122,1,297.87499,76.08993,-0.35577,8.40092,1
564,2123,1,300.19414,76.0877,-0.02224,8.40092,1
564,2124,1,302.51461,76.13071,0.43022,8.40092,1
564,2125,1,304.83857,76.24557,1.14862,8.40092,1
564,2126,1,307.1691,76.46109,2.15515,8.40092,1
564,2127,1,309.50983,76.79541,3.34304,8.40092,1
564,2128,1,311.86444,77.25109,4.55696,8.40092,1
564,2129,1,314.23577,77.79935,5.48251,8.40092,1
564,2130,1,316.62479,78.38022,5.80863,8.40092,1
564,2131,1,319.03099,78.94338,5.63159,8.40092,1
564,2132,1,321.45304,79.46375,5.20381,8.40092,1
564,2133,1,323.88926,79.92851,4.64744,8.40092,1
564,2134,1,326.33776,80.3311,4.02608,8.40092,1
564,2135,1,328.79653,80.66841,3.37313,8.40092,1
564,2136,1,331.26355,80.93908,2.70663,8.40092,1
564,2137,1,333.73678,81.14275,2.03684,8.40092,1
564,2138,1,336.21419,81.27976,1.37008,8.40092,1
564,2139,1,338.69377,81.35086,0.71066,8.40092,1
564,2140,1,341.17353,81.35702,0.06194,8.40092,1
564,2141,1,343.65154,81.29971,-0.57323,8.40092,1
564,2142,1,346.12592,81.18051,-1.19213,8.40092,1
564,2143,1,348.59484,81.00128,-1.79222,8.40092,1
564,2144,1,351.05654,80.76418,-2.37093,8.40092,1
564,2145,1,353.50931,80.47162,-2.92562,8.40092,1
564,2146,1,355.95156,80.12625,-3.45361,8.40092,1
564,2147,1,358.38176,79.73104,-3.9522,8.40092,1
564,2148,1,360.79849,79.28918,-4.41854,8.40092,1
564,2149,1,363.20045,78.8042,-4.8497,8.40092,1
564,2150,1,365.58642,78.27996,-5.24245,8.40092,1
564,2151,1,367.95535,77.72064,-5.59331,8.40092,1
564,2152,1,370.30629,77.13084,-5.8981,8.40092,1
564,2153,1,372.63849,76.51568,-6.15138,8.40092,1
564,2154,1,374.95135,75.88114,-6.34547,8.40092,1
564,2155,1,377.24449,75.23432,-6.46818,8.40092,1
564,2156,1,379.51783,74.58448,-6.49846,8.40092,1
564,2157,1,381.77166,73.94465,-6.39816,8.40092,1
564,2158,1,384.00691,73.33511,-6.09547,8.40092,1
564,2159,1,386.22555,72.78986,-5.45259,8.40092,1
564,2160,1,388.43137,72.36962,-4.20233,8.40092,1
564,2161,1,390.62937,72.11267,-2.56946,8.40092,1
564,2162,1,392.82328,71.97861,-1.34081,8.40092,1
564,2163,1,395.01503,71.90807,-0.70531,8.40092,1
564,2164,1,397.20566,71.87097,-0.37096,8.40092,1
564,2165,1,399.3957,71.85158,-0.19396,8.40092,1
564,2166,1,401.58543,71.84164,-0.09934,8.40092,1
564,2167,1,403.77502,71.83698,-0.04659,8.40092,1
564,2168,1,405.96457,71.83544,-0.01535,8.40092,1
564,2169,1,408.15412,71.83593,0.00469,8.40092,1
564,2170,1,410.34374,71.83786,0.01962,8.40092,1
564,2171,1,412.53345,71.84082,0.02953,8.40092,1
564,2172,1,414.72325,71.84364,0.02822,8.40092,1
564,2173,1,416.91308,71.84485,0.01188,8.40092,1
564,2174,1,419.10287,71.84351,-0.01322,8.40092,1
564,2175,1,421.29255,71.84016,-0.0335,8.40092,1
564,2176,1,423.48212,71.83626,-0.03911,8.40092,1
564,2177,1,425.67159,71.83301,-0.03235,8.40092,1
564,2178,1,427.86099,71.83071,-0.02293,8.40092,1
564,2179,1,430.05034,71.82894,-0.01785,8.40092,1
564,2180,1,432.23963,71.82707,-0.01883,8.40092,1
564,2181,1,434.42884,71.82467,-0.02382,8.40092,1
564,2182,1,436.61798,71.82192,-0.02762,8.40092,1
564,2183,1,438.80704,71.81952,-0.02405,8.40092,1
564,2184,1,440.99606,71.81844,-0.0106,8.40092,1
564,2185,1,443.18511,71.8192,0.00761,8.40092,1
564,2186,1,445.37422,71.82133,0.02119,8.40092,1
564,2187,1,447.56342,71.82392,0.02589,8.40092,1
564,2188,1,449.75269,71.82645,0.02513,8.40092,1
644,2161,1,52.05054,82.55893,1.9002,6.40059,1
644,2162,1,54.56932,82.63717,0.78251,6.40059,1
644,2163,1,57.06632,81.92264,-7.14557,6.40059,1
644,2164,1,59.54009,81.1605,-7.62136,6.40059,1
644,2165,1,61.98883,80.33924,-8.2124,6.40059,1
644,2166,1,64.41045,79.44948,-8.89777,6.40059,1
644,2167,1,66.80328,78.50466,-9.44823,6.40059,1
644,2168,1,69.16685,77.54511,-9.59528,6.40059,1
644,2169,1,71.5022,76.6191,-9.26017,6.40059,1
644,2170,1,73.81157,75.76667,-8.52428,6.40059,1
644,2171,1,76.09806,75.01611,-7.50561,6.40059,1
644,2172,1,78.36534,74.38576,-6.30367,6.40059,1
644,2173,1,80.61741,73.88675,-4.98996,6.40059,1
644,2174,1,82.85846,73.52546,-3.61283,6.40059,1
644,2175,1,85.0928,73.30496,-2.20515,6.40059,1
644,2176,1,87.32472,73.22576,-0.79199,6.40059,1
644,2177,1,89.55848,73.28603,0.60269,6.40059,1
644,2178,1,91.79818,73.48094,1.94895,6.40059,1
644,2179,1,94.04764,73.80118,3.20246,6.40059,1
644,2180,1,96.31018,74.23048,4.29291,6.40059,1
644,2181,1,98.5883,74.74137,5.10912,6.40059,1
644,2182,1,100.88312,75.2895,5.48123,6.40059,1
644,2183,1,103.1937,75.80643,5.16939,6.40059,1
644,2184,1,105.51612,76.19488,3.88458,6.40059,1
644,2185,1,107.84286,76.33652,1.41611,6.40059,1
644,2186,1,110.16333,76.13094,-2.05584,6.40059,1
644,2187,1,112.46633,75.55788,-5.73045,6.40059,1
644,2188,1,114.74326,74.70213,-8.55741,6.40059,1
644,2189,1,116.98994,73.71024,-9.91903,6.40059,1
644,2190,1,119.20672,72.72894,-9.81289,6.40059,1
644,2191,1,121.39731,71.86956,-8.59387,6.40059,1
644,2192,1,123.56754,71.20177,-6.67802,6.40059,1
644,2193,1,125.72482,70.7772,-4.24567,6.40059,1
644,2194,1,127.87835,70.65361,-1.2357,6.40059,1
644,2195,1,130.03848,70.87051,2.16883,6.40059,1
644,2196,1,132.21457,71.39397,5.23461,6.40059,1
644,2197,1,134.41285,72.12228,7.28301,6.40059,1
644,2198,1,136.63652,72.95496,8.32674,6.40059,1
644,2199,1,138.88674,73.82618,8.7125,6.40059,1
644,2200,1,141.16327,74.68918,8.62986,6.40059,1
644,2201,1,143.4645,75.49961,8.1043,6.40059,1
644,2202,1,145.78735,76.20899,7.09373,6.40059,1
644,2203,1,148.12714,76.7647,5.55728,6.40059,1
644,2204,1,150.47769,77.11792,3.53205,6.40059,1
644,2205,1,152.83207,77.24338,1.25456,6.40059,1
644,2206,1,155.18457,77.18176,-0.61617,6.40059,1
644,2207,1,157.53157,77.00125,-1.80515,6.40059,1
644,2208,1,159.86926,76.69607,-3.05194,6.40059,1
644,2209,1,162.1921,76.2086,-4.87464,6.40059,1
644,2210,1,164.49353,75.50627,-7.02303,6.40059,1
644,2211,1,166.76802,74.62228,-8.84012,6.40059,1
644,2212,1,169.01354,73.67212,-9.50161,6.40059,1
644,2213,1,171.23325,72.825,-8.4711,6.40059,1
644,2214,1,173.43514,72.24049,-5.84501,6.40059,1
644,2215,1,175.62943,71.99131,-2.49206,6.40059,1
644,2216,1,177.82476,72.0253,0.33996,6.40059,1
644,2217,1,180.02563,72.20689,1.81591,6.40059,1
644,2218,1,182.23209,72.39039,1.83514,6.40059,1
644,2219,1,184.44077,72.46329,0.72884,6.40059,1
644,2220,1,186.64621,72.35686,-1.06411,6.40059,1
644,2221,1,188.84227,72.04925,-3.07628,6.40059,1
644,2222,1,191.02389,71.57553,-4.73701,6.40059,1
644,2223,1,193.18924,71.0418,-5.33724,6.40059,1
644,2224,1,195.34132,70.60627,-4.35545,6.40059,1
644,2225,1,197.48712,70.40013,-2.06122,6.40059,1
644,2226,1,199.63438,70.44823,0.48091,6.40059,1
644,2227,1,201.7888,70.68291,2.34675,6.40059,1
644,2228,1,203.95393,71.03439,3.51483,6.40059,1
644,2229,1,206.13283,71.48642,4.52034,6.40059,1
644,2230,1,208.32862,72.04029,5.53848,6.40059,1
644,2231,1,210.54269,72.64003,5.99767,6.40059,1
644,2232,1,212.77216,73.14544,5.05384,6.40059,1
644,2233,1,215.00945,73.40181,2.56378,6.40059,1
644,2234,1,217.24467,73.33419,-0.67631,6.40059,1
644,2235,1,219.4683,72.95348,-3.80679,6.40059,1
644,2236,1,221.6726,72.31962,-6.33858,6.40059,1
644,2237,1,223.85262,71.52287,-7.96765,6.40059,1
644,2238,1,226.00678,70.67461,-8.48264,6.40059,1
644,2239,1,228.13742,69.90289,-7.71726,6.40059,1
644,2240,1,230.2494,69.29065,-6.12244,6.40059,1
644,2241,1,232.3468,68.81254,-4.78091,6.40059,1
644,2242,1,234.43171,68.40246,-4.10082,6.40059,1
644,2243,1,236.50557,68.03993,-3.6253,6.40059,1
644,2244,1,238.57091,67.7607,-2.79252,6.40059,1
644,2245,1,240.63218,67.62681,-1.33885,6.40059,1
644,2246,1,242.69485,67.67316,0.46381,6.40059,1
644,2247,1,244.76334,67.86372,1.90551,6.40059,1
644,2248,1,246.8387,68.08931,2.25564,6.40059,1
644,2249,1,248.91783,68.21286,1.23566,6.40059,1
644,2250,1,250.99462,68.13626,-0.76614,6.40059,1
644,2251,1,253.0626,67.84705,-2.89193,6.40059,1
644,2252,1,255.11745,67.41624,-4.30824,6.40059,1
644,2253,1,257.15814,66.95174,-4.64501,6.40059,1
644,2254,1,259.18633,66.54164,-4.10079,6.40059,1
644,2255,1,261.20468,66.21887,-3.22779,6.40059,1
644,2256,1,263.21513,65.95961,-2.59245,6.40059,1
644,2257,1,265.21784,65.70584,-2.53776,6.40059,1
644,2258,1,267.21099,65.3921,-3.1374,6.40059,1
644,2259,1,269.19114,64.96532,-4.26785,6.40059,1
644,2260,1,271.15381,64.39232,-5.73012,6.40059,1
644,2261,1,273.09409,63.65729,-7.35026,6.40059,1
644,2262,1,275.00707,62.76178,-8.95495,6.40059,1
644,2263,1,276.8887,61.7334,-10.28376,6.40059,1
644,2264,1,278.73672,60.63048,-11.02946,6.40059,1
644,2265,1,280.55132,59.53422,-10.96234,6.40059,1
644,2266,1,282.33559,58.53885,-9.95387,6.40059,1
644,2267,1,284.09561,57.74374,-7.95112,6.40059,1
644,2268,1,285.84029,57.24016,-5.03593,6.40059,1
644,2269,1,287.58039,57.08986,-1.50285,6.40059,1
644,2270,1,289.3269,57.30007,2.102,6.40059,1
644,2271,1,291.08854,57.79669,4.96634,6.40059,1
644,2272,1,292.87025,58.45512,6.58409,6.40059,1
644,2273,1,294.67398,59.17727,7.22172,6.40059,1
644,2274,1,296.49992,59.90633,7.29062,6.40059,1
644,2275,1,298.34707,60.6021,6.95771,6.40059,1
644,2276,1,300.21345,61.23278,6.30676,6.40059,1
644,2277,1,302.09622,61.77077,5.37976,6.40059,1
644,2278,1,303.9918,62.19098,4.202,6.40059,1
644,2279,1,305.89592,62.4709,2.79918,6.40059,1
644,2280,1,307.80373,62.59236,1.21483,6.40059,1
644,2281,1,309.71013,62.546,-0.46362,6.40059,1
644,2282,1,311.61026,62.34019,-2.05823,6.40059,1
644,2283,1,313.5006,62.0191,-3.21083,6.40059,1
644,2284,1,315.38115,61.69764,-3.21447,6.40059,1
644,2285,1,317.25526,61.48652,-2.11135,6.40059,1
644,2286,1,319.12594,61.37408,-1.12444,6.40059,1
644,2287,1,320.99421,61.29495,-0.79127,6.40059,1
644,2288,1,322.85997,61.2126,-0.82336,6.40059,1
644,2289,1,324.72268,61.11257,-1.00056,6.40059,1
644,2290,1,326.5821,61.00469,-1.07851,6.40059,1
644,2291,1,328.43903,60.92261,-0.82087,6.40059,1
644,2292,1,330.2954,60.90482,-0.17792,6.40059,1
644,2293,1,332.15365,60.96591,0.61079,6.40059,1
644,2294,1,334.01546,61.08327,1.17372,6.40059,1
644,2295,1,335.88124,61.21299,1.29711,6.40059,1
644,2296,1,337.75023,61.3186,1.05614,6.40059,1
644,2297,1,339.62132,61.38773,0.69117,6.40059,1
644,2298,1,341.49364,61.42766,0.39944,6.40059,1
644,2299,1,343.36668,61.45154,0.23881,6.40059,1
644,2300,1,345.24024,61.46851,0.16969,6.40059,1
644,2301,1,347.11421,61.48176,0.13255,6.40059,1
644,2302,1,348.98845,61.49088,0.09098,6.40059,1
644,2303,1,350.8628,61.49449,0.03615,6.40059,1
644,2304,1,352.73706,61.49144,-0.03041,6.40059,1
644,2305,1,354.61098,61.48019,-0.1124,6.40059,1
644,2306,1,356.48423,61.45837,-0.21844,6.40059,1
644,2307,1,358.3564,61.423,-0.35344,6.40059,1
644,2308,1,360.22697,61.37054,-0.52467,6.40059,1
644,2309,1,362.09519,61.29311,-0.77428,6.40059,1
644,2310,1,363.95977,61.17405,-1.19055,6.40059,1
644,2311,1,365.81876,60.99023,-1.83829,6.40059,1
644,2312,1,367.66973,60.72743,-2.62808,6.40059,1
644,2313,1,369.51085,60.40417,-3.23268,6.40059,1
644,2314,1,371.34224,60.08521,-3.1895,6.40059,1
644,2315,1,373.1669,59.86391,-2.21289,6.40059,1
644,2316,1,374.99003,59.81424,-0.49665,6.40059,1
644,2317,1,376.81714,59.94429,1.30052,6.40059,1
644,2318,1,378.65175,60.19062,2.46312,6.40059,1
644,2319,1,380.49458,60.46037,2.69764,6.40059,1
644,2320,1,382.34424,60.68455,2.2415,6.40059,1
644,2321,1,384.19865,60.84009,1.55551,6.40059,1
644,2322,1,386.056,60.93671,0.96624,6.40059,1
644,2323,1,387.91506,60.99285,0.56152,6.40059,1
644,2324,1,389.77505,61.02316,0.30315,6.40059,1
644,2325,1,391.63548,61.03767,0.14501,6.40059,1
644,2326,1,393.49608,61.04351,0.05823,6.40059,1
644,2327,1,395.35675,61.04534,0.01844,6.40059,1
644,2328,1,397.21742,61.04584,0.00476,6.40059,1
644,2329,1,399.07811,61.0461,0.00282,6.40059,1
644,2330,1,400.93881,61.04652,0.0043,6.40059,1
644,2331,1,402.79952,61.04715,0.0061,6.40059,1
644,2332,1,404.66027,61.048,0.00873,6.40059,1
644,2333,1,406.52105,61.04935,0.01345,6.40059,1
644,2334,1,408.3819,61.05151,0.02162,6.40059,1
644,2335,1,410.24285,61.05486,0.03337,6.40059,1
644,2336,1,412.10394,61.05932,0.04478,6.40059,1
644,2337,1,413.96518,61.06427,0.04954,6.40059,1
644,2338,1,415.82657,61.06916,0.04888,6.40059,1
644,2339,1,417.68813,61.0749,0.05712,6.40059,1
644,2340,1,419.54999,61.08448,0.09583,6.40059,1
644,2341,1,421.41241,61.10322,0.1873,6.40059,1
644,2342,1,423.27593,61.13891,0.35725,6.40059,1
644,2343,1,425.14142,61.20374,0.64826,6.40059,1
644,2344,1,427.01043,61.31933,1.15584,6.40059,1
644,2345,1,428.88569,61.52428,2.04941,6.40059,1
644,2346,1,430.77148,61.86988,3.45617,6.40059,1
644,2347,1,432.67316,62.39108,5.21188,6.40059,1
644,2348,1,434.59553,63.06975,6.78675,6.40059,1
644,2349,1,436.54128,63.83685,7.67083,6.40059,1
644,2350,1,438.51052,64.60774,7.70899,6.40059,1
644,2351,1,440.50093,65.30223,6.94488,6.40059,1
644,2352,1,442.5081,65.85194,5.49701,6.40059,1
644,2353,1,444.5264,66.21732,3.65397,6.40059,1
644,2354,1,446.55089,66.42005,2.02713,6.40059,1
644,2355,1,448.57869,66.52894,1.08894,6.40059,1
1093,3241,1,50.52881,51.17553,-1.8002,7.90092,1
1093,3242,1,52.11767,52.12802,9.52464,7.90092,1
1093,3243,1,53.73105,52.93212,8.04131,7.90092,1
1093,3244,1,55.3702,53.77799,8.45856,7.90092,1
1093,3245,1,57.03627,54.66106,8.83068,7.90092,1
1093,3246,1,58.73007,55.57087,9.0981,7.90092,1
1093,3247,1,60.45198,56.49321,9.22339,7.90092,1
1093,3248,1,62.20189,57.41165,9.18438,7.90092,1
1093,3249,1,63.97913,58.3085,8.96867,7.90092,1
1093,3250,1,65.7825,59.16562,8.57093,7.90092,1
1093,3251,1,67.61023,59.96477,7.99144,7.90092,1
1093,3252,1,69.46,60.68829,7.23553,7.90092,1
1093,3253,1,71.32903,61.31959,6.31296,7.90092,1
1093,3254,1,73.21401,61.84341,5.23803,7.90092,1
1093,3255,1,75.11128,62.24633,4.02936,7.90092,1
1093,3256,1,77.01681,62.51732,2.71004,7.90092,1
1093,3257,1,78.92632,62.64813,1.30778,7.90092,1
1093,3258,1,80.8354,62.63366,-0.14465,7.90092,1
1093,3259,1,82.73957,62.4728,-1.6086,7.90092,1
1093,3260,1,84.63448,62.169,-3.03786,7.90092,1
1093,3261,1,86.51605,61.73143,-4.37559,7.90092,1
1093,3262,1,88.38072,61.17668,-5.54787,7.90092,1
1093,3263,1,90.22572,60.53153,-6.45135,7.90092,1
1093,3264,1,92.0496,59.83862,-6.92897,7.90092,1
1093,3265,1,93.85299,59.16641,-6.72234,7.90092,1
1093,3266,1,95.63997,58.62782,-5.38583,7.90092,1
1093,3267,1,97.41698,58.30105,-3.26765,7.90092,1
1093,3268,1,99.18901,58.13734,-1.63707,7.90092,1
1093,3269,1,100.95843,58.0519,-0.85449,7.90092,1
1093,3270,1,102.72636,58.00292,-0.48953,7.90092,1
1093,3271,1,104.4933,57.97038,-0.32569,7.90092,1
1093,3272,1,106.25936,57.9415,-0.28855,7.90092,1
1093,3273,1,108.02425,57.90351,-0.38002,7.90092,1
1093,3274,1,109.78721,57.83983,-0.63691,7.90092,1
1093,3275,1,111.54676,57.72809,-1.11729,7.90092,1
1093,3276,1,113.30061,57.54091,-1.87165,7.90092,1
1093,3277,1,115.04581,57.25702,-2.83894,7.90092,1
1093,3278,1,116.77966,56.88507,-3.71965,7.90092,1
1093,3279,1,118.50126,56.48301,-4.02077,7.90092,1
1093,3280,1,120.21256,56.14495,-3.38048,7.90092,1
1093,3281,1,121.91796,55.95125,-1.93681,7.90092,1
1093,3282,1,123.62241,55.92044,-0.30823,7.90092,1
1093,3283,1,125.32965,56.01181,0.91365,7.90092,1
1093,3284,1,127.04191,56.17648,1.64665,7.90092,1
1093,3285,1,128.76088,56.39656,2.20089,7.90092,1
1093,3286,1,130.4881,56.66755,2.71011,7.90092,1
1093,3287,1,132.22404,56.95315,2.85574,7.90092,1
1093,3288,1,133.96692,57.18117,2.28025,7.90092,1
1093,3289,1,135.71332,57.29666,1.15486,7.90092,1
1093,3290,1,137.46007,57.30804,0.11401,7.90092,1
1093,3291,1,139.20562,57.2688,-0.39239,7.90092,1
1093,3292,1,140.94949,57.21355,-0.55262,7.90092,1
1093,3293,1,142.69054,57.1209,-0.92654,7.90092,1
1093,3294,1,144.42613,56.94216,-1.78743,7.90092,1
1093,3295,1,146.15309,56.65873,-2.83435,7.90092,1
1093,3296,1,147.86938,56.3087,-3.50023,7.90092,1
1093,3297,1,149.57522,55.96595,-3.42762,7.90092,1
1093,3298,1,151.27295,55.69971,-2.66237,7.90092,1
1093,3299,1,152.96613,55.55053,-1.49177,7.90092,1
1093,3300,1,154.65876,55.53268,-0.17851,7.90092,1
1093,3301,1,156.35489,55.64715,1.14469,7.90092,1
1093,3302,1,158.05814,55.88084,2.33714,7.90092,1
1093,3303,1,159.7703,56.17343,2.92569,7.90092,1
1093,3304,1,161.49077,56.44584,2.72402,7.90092,1
1093,3305,1,163.21836,56.67933,2.33491,7.90092,1
1093,3306,1,164.95241,56.8915,2.12185,7.90092,1
1093,3307,1,166.69256,57.09157,2.00082,7.90092,1
1093,3308,1,168.4386,57.28465,1.93064,7.90092,1
1093,3309,1,170.1904,57.47366,1.89006,7.90092,1
1093,3310,1,171.94789,57.66043,1.86788,7.90092,1
1093,3311,1,173.71104,57.84623,1.85794,7.90092,1
1093,3312,1,175.47985,58.03192,1.85673,7.90092,1
1093,3313,1,177.25434,58.21811,1.86198,7.90092,1
1093,3314,1,179.03453,58.40532,1.87201,7.90092,1
1093,3315,1,180.82047,58.59387,1.88553,7.90092,1
1093,3316,1,182.61221,58.78399,1.90121,7.90092,1
1093,3317,1,184.40979,58.97579,1.91791,7.90092,1
1093,3318,1,186.21327,59.16919,1.93432,7.90092,1
1093,3319,1,188.02269,59.36414,1.94921,7.90092,1
1093,3320,1,189.83808,59.56024,1.96122,7.90092,1
1093,3321,1,191.65948,59.75715,1.969,7.90092,1
1093,3322,1,193.48689,59.95427,1.97106,7.90092,1
1093,3323,1,195.32029,60.15085,1.96594,7.90092,1
1093,3324,1,197.15963,60.34606,1.95203,7.90092,1
1093,3325,1,199.00486,60.53881,1.92769,7.90092,1
1093,3326,1,200.85584,60.72795,1.89124,7.90092,1
1093,3327,1,202.71244,60.91204,1.84091,7.90092,1
1093,3328,1,204.57445,61.08954,1.7749,7.90092,1
1093,3329,1,206.44162,61.25866,1.69134,7.90092,1
1093,3330,1,208.31362,61.41749,1.58835,7.90092,1
1093,3331,1,210.19009,61.56391,1.46401,7.90092,1
